"","cve_muni","gp_inundac","gp_sequia2","gp_bajaste","gp_ciclnes","g_suscelad","gp_sismico","gp_tsunami","homicidio_culposo_tasa","homicidio_dolos_tasao","feminicidio_tasa","secuestro_tasa","robo_vehiculos_tasa","violencia_familiar_tasa","tasa_flot_esc","tasa_flot_trab","migracion_interna_reciente","migracion_externa_reciente","ipc_dif","ic_ali_porcentaje","ic_rezedu_porcentaje","ic_asalud_porcentaje","ic_segsoc_porcentaje","ic_cv_porcentaje","vul_ing_porcentaje","ic_sbv_porcentaje","pobreza_porcentaje","brecha_tasa_ocupados","brecha_horas_cuidados","prop_mayores65","prop_menores5","prop_adultos","prop_menores","prop_indigenas","prop_lengua_indigena","prop_afrodescendientes","prop_mujeres","prop_hombres","proporcion_jefatura","proporcion_unipersonales","disc_int","disc_fis","disc_sens","disc_men","proporcion_guar","brecha_salario_mensual","media_salario_m","media_salario_h","nd_spnn1","nd_nsnn4","indice","mec_tran","inf_publ","nd_nsnn1","flexibilidad_financiera","capacidad_inversion","aut_cobr","totalpo1","complejidad_2014","n_usuarios","pct_viv_con_internet","cobertura_dren","basura_porcent_cab","densidad_medicos","densidad_hospitales","densidad_camas","mortalidad_materna","mortalidad_infantil","num_jueces","num_agentes_fiscales","endeudamiento","liquidez","valor_ici","gobiernos","politico"
"638","14107","Alto","Medio","Bajo","Muy bajo","Muy alto","Alto","Sin peligro",3.8119633992513,1.52478535970052,0,0,8.00512313842773,3.43076705932617,0.0292397660818713,0.0454840805717999,0.0498805167501173,0.0200040814789704,0.00600223172527716,19.1410392365,24.920466596,17.5503711559,74.8497702368,9.915164369,4.0088370449,10.1095793567,51.4066808059,0.420910285727309,1.23215634702854,0.106400259909032,0.12280701754386,0.158869395711501,0.367283950617284,0.148473034437947,0.00243664717348928,0.00243664717348928,0.521442495126706,0.478557504873294,0.274711168164313,0.121309370988447,0.721922849183546,4.81749255872547,3.77314345664588,0.715340947475928,0.249941756379229,0.995426100796872,5374.82049153105,5399.51733958787,2,2,43,1,1,1,NA,NA,1,0.72,0.411685237987342,32848,0.101845958,0.825,0.4011,0.00177777777777778,0.00188888888888889,0.000955555555555556,0,0.000234246896228625,3.09143,4.45016,0.198015909334198,11.6893409915755,0.58,5,18
"639","14108","Alto","Bajo","Bajo","Bajo","Muy alto","Muy alto","Sin peligro",1.12226359049479,1.26254653930664,0.0701414744059245,0,2.8758004506429,4.06820551554362,0.00920804980454611,0.0170262052989721,0.0371667469864924,0.0105475388169782,0.00651697033983015,13.9813152293,21.8316848155,14.608815895,55.2774354765,12.0840169867,10.8011400569,24.1298954212,45.6784136612,0.551160816097024,0.932059868614104,0.0832488779499059,0.115390183871435,0.179701751845953,0.344433183726654,0.604256551324743,0.00576227016070653,0.00367742869552628,0.514666280584914,0.485333719415086,0.265497076023392,0.0781286549707602,0.721922849183546,4.81749255872547,3.77314345664588,0.715340947475928,0.249941756379229,0.995426100796872,5374.82049153105,5399.51733958787,1,1,71,0.666666666666667,1,1,12.4,22,1,0.6,0.755361619531277,156024,0.1529021966,0.945,0.8,0.00495555555555556,0.00262222222222222,0.000666666666666667,0,0.000197980597901406,3.09143,4.45016,0.198015909334198,11.6893409915755,0.58,5,18
"640","14109","Medio","Medio","Bajo","Muy bajo","Muy alto","Medio","Sin peligro",1.409820829119,1.1748506909325,0,0,2.23221631277175,1.52730589821225,0.0143455205135361,0.0325425620987999,0.0437985110868948,0.0256415658624704,0.00590894286783688,11.2370370232,36.3008607405,18.665186877,71.83284335,8.2639240804,3.9018024062,38.3161978324,36.4745417592,0.446966963009895,0.978035850001997,0.0855149316215462,0.11342450460508,0.182696064750209,0.359810214903712,0.180798213787329,0.00156293608707787,0.00898688250069774,0.516215461903433,0.483784538096567,0.223023203424195,0.0865059698130209,0.721922849183546,4.81749255872547,3.77314345664588,0.715340947475928,0.249941756379229,0.995426100796872,5374.82049153105,5399.51733958787,2,2,79,1,1,1,NA,NA,1,1,0.668836928257265,76132,0.0633802817,0.985,0.4,0.00192,0.002,0.000706666666666667,0,0.000173746850838329,3.09143,4.45016,0.198015909334198,11.6893409915755,0.58,5,18
"641","14110","Alto","Medio","Bajo","Medio","Muy alto","Muy alto","Sin peligro",3.42688751220703,0.979110717773438,0,0,3.42688751220703,5.87466430664062,0.0114532202885617,0.00885021567752491,0.0339915351095333,0.0292424805646963,0.00625693057332616,14.1708648081,21.9275568333,13.4795173491,68.7066315548,6.4524570485,8.6605688759,23.423128943,49.6661379072,0.488271345814793,0.846712908524048,0.129555258069314,0.108433734939759,0.163468689573107,0.315781645098914,0.143685854529228,0.00148743120630671,0.00342109177450543,0.51673360107095,0.48326639892905,0.283733333333333,0.120533333333333,0.721922849183546,4.81749255872547,3.77314345664588,0.715340947475928,0.249941756379229,0.995426100796872,5374.82049153105,5399.51733958787,3,2,86,1,1,1,-17,21.3,1,0.61,0.418090058882438,80162,0.1668478261,0.835,0.5,0.00248333333333333,0.00236666666666667,0.00215,0,0.000242189392104626,3.09143,4.45016,0.198015909334198,11.6893409915755,0.58,5,18
"642","14111","Medio","Alto","Bajo","Muy bajo","Muy alto","Medio","Sin peligro",4.40917105901809,0.339167004539853,0,0,5.7658390771775,4.40917105901809,0.0206528018486424,0.02368573079145,0.0640998005646469,0.0201478090006861,0.00593818824508074,3.457106274,26.728553137,17.7656850192,57.6824583867,3.681177977,9.7023047375,6.2580025608,38.7195902689,0.480027311927778,0.911177920277135,0.0924321201617562,0.120883882149047,0.18053148469093,0.346620450606586,0.0203639514731369,0.000288850375505488,0.000866551126516464,0.505921432697862,0.494078567302138,0.190968443960827,0.0826985854189336,0.721922849183546,4.81749255872547,3.77314345664588,0.715340947475928,0.249941756379229,0.995426100796872,5374.82049153105,5399.51733958787,1,2,71,1,1,1,51.8,26.9,1,0.87,0.770154941962346,40820,0.1628182356,0.55,1,0.00473333333333333,0.00413333333333333,0.00126666666666667,0,0,3.09143,4.45016,0.198015909334198,11.6893409915755,0.58,5,18
"643","14112","Bajo","Medio","Medio","Muy bajo","Muy alto","Alto","Sin peligro",2.61260332380022,1.30630166190011,0,0,1.74173554920015,1.30630166190011,0.0148450547411394,0.0202263870848024,0.0467640732430108,0.0419898017373192,0.00611842962156995,12.6928928494,28.2764616388,26.2551619213,84.8293849163,5.4770702021,2.1356226907,10.4977178874,64.5642251684,0.472494973671613,1.03434284094775,0.125255149378363,0.100204119502691,0.154388569307849,0.314344034143626,0.123770643904249,0.00241232139543515,0.0022267582111709,0.511968825385044,0.488031174614956,0.285361334156887,0.133415688696726,0.721922849183546,4.81749255872547,3.77314345664588,0.715340947475928,0.249941756379229,0.995426100796872,5374.82049153105,5399.51733958787,1,1,86,1,1,1,29.6,50.7,1,0.57,0.496162904170191,46020,0.1427684668,1,0.9,0.00186666666666667,0.00222222222222222,0.00117777777777778,0,0.000261164794985636,3.09143,4.45016,0.198015909334198,11.6893409915755,0.58,5,18
"644","14113","Medio","Medio","Bajo","Bajo","Muy alto","Muy alto","Sin peligro",1.17648901258196,0.653605006989979,0,0,1.56865201677595,1.04576801118397,0.0108661906240298,0.0135982614095002,0.0518771844346185,0.0269403067661903,0.00640661427048068,10.8979324479,26.3412722366,9.7211979307,65.0603386567,17.1414217827,5.3851229578,37.9678590013,44.5426025946,0.431709972975502,0.693212244516135,0.108289351133188,0.122073890096243,0.177398323502018,0.333498913380938,0.136417261719963,0.011921763427507,0.00329090344613474,0.512760012418504,0.487239987581496,0.227488151658768,0.0869668246445498,0.721922849183546,4.81749255872547,3.77314345664588,0.715340947475928,0.249941756379229,0.995426100796872,5374.82049153105,5399.51733958787,1,2,93,1,1,1,-6.4,27.3,1,0.82,0.640797558393923,75470,0.0794380587,0.9,0.51,0.0018,0.00212,0.000776,0,0.000561167227833895,3.09143,4.45016,0.198015909334198,11.6893409915755,0.58,5,18
"645","14114","Muy alto","Bajo","Bajo","Muy bajo","Muy alto","Alto","Sin peligro",0.926560810634068,0.926560810634068,0.154426801772345,0,8.4934740520659,4.32395044962565,0.0145870736086176,0.0304084380610413,0.0331774652975838,0.0229614594989527,0.00595611315751765,11.7798916638,27.1925642396,10.5486053842,57.8976217837,7.1289184025,11.4189426505,12.8557431235,44.3346414761,0.490931889831188,0.897858608678825,0.10564407540395,0.120623877917415,0.168256283662478,0.337578545780969,0.00740574506283662,0.00151481149012567,0.00190754039497307,0.510154847396768,0.489845152603232,0.241725389707452,0.112961776638907,0.721922849183546,4.81749255872547,3.77314345664588,0.715340947475928,0.249941756379229,0.995426100796872,5374.82049153105,5399.51733958787,2,1,64,1,1,1,-5.7,0.4,1,0.63,0.781696346721394,77592,0.110909914,0.95,0.35,0.00181578947368421,0.00244736842105263,0.000539473684210526,0,0.000276166804750069,3.09143,4.45016,0.198015909334198,11.6893409915755,0.58,5,18
"646","14115","Bajo","Alto","Bajo","Bajo","Muy alto","Medio","Sin peligro",1.29964651380266,1.73286201840355,0,0,0.433215504600888,2.59929302760533,0.0271367915820565,0.00775336902344471,0.0323671073199882,0.0244424605336994,0.00621666947555272,13.6354188318,32.4880482228,11.8478486801,78.3620868842,9.852421534,2.7017252131,23.4878403658,64.557056745,0.459853922709487,2.26592210524144,0.137160790105224,0.13586856193465,0.158205648883146,0.360900867638915,0.110393206571903,0.0622115562119254,0.000553812073103194,0.508768691157467,0.491231308842533,0.330084470435348,0.137102014294997,0.721922849183546,4.81749255872547,3.77314345664588,0.715340947475928,0.249941756379229,0.995426100796872,5374.82049153105,5399.51733958787,1,1,93,1,1,1,NA,NA,1,0.8,0.384993385813112,28810,0.0528031291,0.45,0.8,0.00188888888888889,0.00204444444444445,0.00122222222222222,0,0.00027063599458728,3.09143,4.45016,0.198015909334198,11.6893409915755,0.58,5,18
"647","14116","Bajo","Bajo","Bajo","Muy bajo","Muy alto","Medio","Sin peligro",0.291497593834287,0.291497593834287,0,0,3.20647355488368,1.89473435992286,0.0102680554869922,0.00370242385348275,0.047952758117026,0.0256594013505805,0.0059972247314968,7.5781259376,32.2371971338,32.730617045,86.0838842695,4.4900384376,1.9304508235,6.826138,52.7871424977,0.488604853622924,0.791753841137352,0.0747889618403515,0.121587599348373,0.173322801994372,0.368267759293084,0.143111023349953,0.000937947376215629,0.00291257343140643,0.520560793799674,0.479439206200326,0.304051495645589,0.0797046573267702,0.721922849183546,4.81749255872547,3.77314345664588,0.715340947475928,0.249941756379229,0.995426100796872,5374.82049153105,5399.51733958787,1,2,71,0.666666666666667,1,0,-8.4,26,1,0.79,0.565267711925054,129138,0.1751142049,0.955,0.85,0.00244444444444445,0.00286666666666667,0.000533333333333333,0,0.00039397998581672,3.09143,4.45016,0.198015909334198,11.6893409915755,0.58,5,18
"648","14117","Medio","Alto","Bajo","Muy bajo","Muy alto","Medio","Sin peligro",1.14194361368815,1.14194361368815,0,0,2.85485903422038,1.71291542053223,0.0206812652068127,0.035036496350365,0.0547174160743921,0.0259348249706231,0.00595623084558961,13.1823144105,38.3733624454,13.7827510917,71.7248908297,3.4388646288,4.7344432314,10.2074235808,58.9216703057,0.411283533942887,0.636229444969169,0.143552311435523,0.100243309002433,0.159124087591241,0.303892944038929,0.0948905109489051,0.00121654501216545,0.00583941605839416,0.508515815085158,0.491484184914842,0.255404323458767,0.144915932746197,0.721922849183546,4.81749255872547,3.77314345664588,0.715340947475928,0.249941756379229,0.995426100796872,5374.82049153105,5399.51733958787,1,1,50,1,1,0,390.3,22.6,1,0.85,0.591364691084943,27422,0.0469909316,0.8,0.8,0.0018,0.00246666666666667,0.00166666666666667,0,0.0003725782414307,3.09143,4.45016,0.198015909334198,11.6893409915755,0.58,5,18
"649","14118","Medio","Bajo","Bajo","Muy bajo","Muy alto","Medio","Sin peligro",1.62229681015015,0.927026748657227,0,0,6.14155227797372,3.82398533821106,0.00867794208801913,0.00593287877446206,0.0238772638928789,0.022386519338031,0.00593516531199085,12.8159220948,29.5045146744,13.335571371,76.7182487606,2.522686832,3.3964677225,22.8149761596,44.0877433592,0.482347461921394,2.24561852931216,0.121712565305942,0.101478792172142,0.155273178074914,0.321526609404056,0.0149207473656247,0.000354201717878332,0.00119543079783937,0.521296378287435,0.478703621712565,0.269414116561587,0.12302014454867,0.721922849183546,4.81749255872547,3.77314345664588,0.715340947475928,0.249941756379229,0.995426100796872,5374.82049153105,5399.51733958787,3,1,100,1,1,1,-17.6,26.4,1,0.83,0.410145012234132,144630,0.1016085364,0.895,0.7,0.00837333333333334,0.00418666666666667,0.00950666666666667,0,0.000660720185001652,3.09143,4.45016,0.198015909334198,11.6893409915755,0.58,5,18
"650","14119","Muy alto","Medio","Bajo","Muy bajo","Muy alto","Alto","Sin peligro",2.65526115326654,1.22550514766148,0,0,7.96578356197902,6.5360275109609,0.00928913313242333,0.0214146427938309,0.0429343080359328,0.0196236900835155,0.00600127241676164,16.0122012323,24.7994205963,15.4567742209,70.4400054488,12.0995345848,6.3445305254,25.179496748,50.9469887231,0.395698571745184,0.717107684338224,0.103598652721149,0.11193050877504,0.166637121077823,0.339017904626839,0.0139691544052473,0.00148909767771672,0.00152455238432902,0.502286828576494,0.497713171423506,0.239029861208468,0.0960325248843404,0.721922849183546,4.81749255872547,3.77314345664588,0.715340947475928,0.249941756379229,0.995426100796872,5374.82049153105,5399.51733958787,3,1,71,1,1,1,11,33.9,1,0.7,0.558559896937361,127758,0.117891611,0.885,0.7,0.00247619047619048,0.00236190476190476,0.00118095238095238,0,0.000363394100902429,3.09143,4.45016,0.198015909334198,11.6893409915755,0.58,5,18
"651","14120","Medio","Bajo","Bajo","Muy bajo","Muy alto","Alto","Sin peligro",0.431334163816202,1.10714923342069,0.015716628836734,0.0227017972086157,12.8369937397185,11.6250669672376,0.00220750717571187,0.00484060312008359,0.0817179805013574,0.01420873441467,0.00561527672934345,13.1836942156,13.6409506027,15.3113138991,45.3808776893,7.5464607968,7.4588321796,5.2688019161,28.0880104413,0.612916434774672,0.82330088683214,0.0617268846001417,0.100568802767003,0.20737206816626,0.306264786770269,0.102684737050692,0.00962265963707111,0.0167195587687799,0.512358587435599,0.487641412564401,0.280510784909489,0.100085855573086,0.721922849183546,4.81749255872547,3.77314345664588,0.715340947475928,0.249941756379229,0.995426100796872,5374.82049153105,5399.51733958787,1,1,93,1,1,1,3.5,10.8,1,0.74,0.791512335774732,5584326,0.4470368762,0.04,0.9,0.0183928077455048,0.00668049792531115,0.00894190871369293,0.0000277437861350429,0.000577665261311786,3.09143,4.45016,0.198015909334198,11.6893409915755,0.58,5,18
"652","14121","Alto","Bajo","Bajo","Muy bajo","Muy alto","Alto","Sin peligro",1.88021650768462,1.19650141398112,0,0,7.52086603073847,7.17900848388672,0.0116478245974649,0.017848578280233,0.0427693508841899,0.0140229641773309,0.00633214465296331,15.2327640085,23.5243022791,15.166407402,47.0563777557,5.7869795327,13.7876151608,9.4998595467,40.6373729777,0.498570387401976,0.548774491012378,0.0969510106200754,0.105823912298732,0.194073312778349,0.314011647824597,0.0651593011305241,0.0111339499828708,0.00318602261048304,0.510722850291196,0.489277149708804,0.274350223155684,0.0998949855605146,0.721922849183546,4.81749255872547,3.77314345664588,0.715340947475928,0.249941756379229,0.995426100796872,5374.82049153105,5399.51733958787,1,1,64,1,1,1,20,37,1,0.47,0.536989524388878,148858,0.149299533,0.85,1,0.00262222222222222,0.0023,0.000911111111111111,0,0.000275664351086118,3.09143,4.45016,0.198015909334198,11.6893409915755,0.58,5,18
"653","14122","Bajo","Bajo","Bajo","Bajo","Muy alto","Muy alto","Sin peligro",0.668900807698568,1.33780161539714,0,0,1.33780161539714,2.34115282694499,0.024477017219297,0.0744272093354205,0.0611868754521014,0.0134099092787977,0.00672046176232931,29.4611962432,23.8095238095,6.9863239413,75.1688910858,29.9719887955,3.6276157522,56.0388861427,68.4397759104,0.393808509249724,0.709984916806154,0.119396613063896,0.115127365874484,0.171908353493667,0.361036003984631,0.751102888857265,0.00213462359470613,0.028319339689768,0.493524975096058,0.506475024903942,0.2890625,0.141183035714286,0.721922849183546,4.81749255872547,3.77314345664588,0.715340947475928,0.249941756379229,0.995426100796872,5374.82049153105,5399.51733958787,1,2,86,1,1,1,5.9,22.5,1,0.7,0.320191083394518,23996,0.0597560976,0.85,0.478,0.00192424242424243,0.00186363636363636,0.000742424242424243,0,0.00079428117553614,3.09143,4.45016,0.198015909334198,11.6893409915755,0.58,5,18
"654","14123","Muy alto","Bajo","Bajo","Muy bajo","Muy alto","Alto","Sin peligro",2.22396647362482,0.784929343632289,0.130821557272048,0,1.56985869861784,1.96232335908072,0.0158162409880959,0.0337003297378863,0.0415237818899848,0.0268097357710898,0.00589639300377666,12.4572781016,31.9890066315,18.1674866621,72.5471997012,8.8056415243,4.5863648469,29.9699330325,44.2511457708,0.312350663822025,0.990930775113355,0.0862907282177388,0.121555915721232,0.179232101939306,0.35337841614039,0.29939082322696,0.00145308221092047,0.0022913988710669,0.50108981165819,0.49891018834181,0.222890224894233,0.0777109775105767,0.721922849183546,4.81749255872547,3.77314345664588,0.715340947475928,0.249941756379229,0.995426100796872,5374.82049153105,5399.51733958787,1,1,79,1,1,1,NA,NA,1,0.63,0.427878978451485,84530,0.0433279558,0.9,0.5,0.00244871794871795,0.00221794871794872,0.000730769230769231,0,0.0000943663300934227,3.09143,4.45016,0.198015909334198,11.6893409915755,0.58,5,18
"655","14124","Alto","Medio","Bajo","Muy bajo","Muy alto","Medio","Sin peligro",2.82070763905843,1.03196620941162,0.034398873647054,0,10.0444710595267,3.88707272211711,0.00437834761161138,0.00487456034092733,0.0405595417937591,0.0176324915093686,0.00576434890387368,15.0142309213,31.2448725509,29.7420425231,73.9843341548,5.9313499057,3.4957162183,17.1897500725,40.5052056687,0.541996066064275,1.01854294618322,0.0704184240867497,0.11976240166961,0.189757585487237,0.356616412965747,0.0711627431807236,0.00198485091726382,0.00354646156540522,0.507932106423036,0.492067893576964,0.240167506083414,0.0878841038990436,0.721922849183546,4.81749255872547,3.77314345664588,0.715340947475928,0.249941756379229,0.995426100796872,5374.82049153105,5399.51733958787,1,1,86,1,1,1,19.6,31.8,1,0.96,0.728368655602313,323134,0.1243593029,0.95,0.88,0.0025921052631579,0.00226315789473684,0.00135526315789474,0,0.000322588649842428,3.09143,4.45016,0.198015909334198,11.6893409915755,0.58,5,18
"656","14125","Alto","Bajo","Bajo","Muy bajo","Alto","Medio","Sin peligro",2.01531632741292,0.575804664975121,0,0.14395116624378,3.16692565736316,1.29556049619402,0.0096559729843816,0.0159349936682144,0.0592970586974409,0.0227809927917762,0.00594787805948804,7.4309732174,37.4353276221,23.7720659266,75.3034198394,4.7378202791,4.1161030327,16.3875133003,47.9822634275,0.371824968016793,0.740385466240355,0.0724989447024061,0.1276910088645,0.162199240185732,0.380856901646264,0.100253271422541,0.00385183621781342,0.00216336006753905,0.5201561840439,0.4798438159561,0.227700490998363,0.0908346972176759,0.721922849183546,4.81749255872547,3.77314345664588,0.715340947475928,0.249941756379229,0.995426100796872,5374.82049153105,5399.51733958787,1,1,100,1,1,1,35,31,1,0.78,0.696127543464201,93624,0.0897528198,0.65,0.6,0.00259259259259259,0.00270370370370371,0.000888888888888889,0,0.000246386333771353,3.09143,4.45016,0.198015909334198,11.6893409915755,0.58,5,18
"657","15001","Alto","Medio","Medio","Muy bajo","Muy alto","Medio","Sin peligro",0.227251546723502,0.530253609021505,0.0757505155745007,0.0757505155745007,4.88590836808795,1.62863611323493,0.00708725807917134,0.016006905533513,0.0368371143824547,0.0124481706023489,0.00586572964736462,32.5388430378,25.0087102131,13.0080357914,87.9721767685,14.4226557957,1.4809013684,50.5128815221,73.5451444856,0.326148868706868,1.42757711179486,0.0758094315049823,0.119241602810673,0.172396038404458,0.390314080625133,0.553427022442984,0.136247993457916,0.0145985401459854,0.517294121210286,0.482705878789714,0.245489372219476,0.101272862086011,0.443483435046151,3.92134803420985,3.95216698589896,0.500642177835357,0.238468299264469,0.989785960320387,5029.42936288089,5081.33027190332,1,2,100,1,1,1,-10.7,39.8,1,0.59,0.676391106128924,199076,0.0349862453,0.5,0.35,0.0028993288590604,0.00265771812080537,0.00318791946308725,0.0000230845587386597,0.00126965073062628,2.32497,3.5225,0.194470770979825,43.4754274870952,0.62,20,31
"658","15002","Muy alto","Bajo","Alto","Muy bajo","Muy alto","Medio","Sin peligro",0.388106861284801,0.984128104788916,0,0.124748634440558,18.2964658055987,1.94053427094505,0.00816361323488912,0.0203664118133057,0.181913987792792,0.00739409698468147,0.00550517784684968,22.7721500419,11.1636406622,20.1549375701,62.6723174504,9.5898685716,11.7475922244,18.7887831954,56.1855682237,0.483700422716344,1.04945172183295,0.0471915859048169,0.104612277549736,0.18295017900935,0.334354058200989,0.164236161200215,0.0116388863388981,0.0195074292158997,0.511055302742187,0.488944697257813,0.260578953907318,0.0877127593489875,0.443483435046151,3.92134803420985,3.95216698589896,0.500642177835357,0.238468299264469,0.989785960320387,5029.42936288089,5081.33027190332,3,1,71,1,1,1,41.8,46.2,1,0.8,0.73950332021699,415302,0.1292330447,0.5,0.05,0.0151518987341772,0.00739873417721518,0.0951962025316456,0,0.000398170111826499,2.32497,3.5225,0.194470770979825,43.4754274870952,0.62,20,31
"659","15003","Medio","Medio","Medio","Muy bajo","Muy alto","Medio","Sin peligro",0.36016567548116,0.411617914835612,0,0.205808957417806,5.04231944538298,0.36016567548116,0.0080773467139885,0.0199282013625423,0.034646290907486,0.00697394835712471,0.00593951500065652,28.9228668655,24.5254515513,8.8344776598,85.7908077924,11.4713281824,1.7096787566,35.6400821423,61.8652164349,0.356091177262407,1.74860639511591,0.0711255252315098,0.113286827397707,0.179476196304002,0.369334638763105,0.571737445437115,0.0577856647493167,0.00928078978501203,0.509994696691551,0.490005303308449,0.251172402829664,0.0989587473173834,0.443483435046151,3.92134803420985,3.95216698589896,0.500642177835357,0.238468299264469,0.989785960320387,5029.42936288089,5081.33027190332,1,1,43,1,1,1,-11.5,35.8,2,NA,0.691018744571402,179568,0.0178996477,0.5,0.95,0.00204291845493562,0.00258369098712447,0.000875536480686696,0,0.000859080170588777,2.32497,3.5225,0.194470770979825,43.4754274870952,0.62,20,31
"660","15004","Muy bajo","Bajo","Medio","Muy bajo","Muy alto","Alto","Sin peligro",0.674729665120443,0.506047248840332,0,0,3.37364832560221,0.674729665120443,0.0185235080156271,0.0219587767748889,0.0412420250078502,0.0185664116689493,0.00572594112961085,26.1757910684,26.999383146,6.9835571976,86.6790990179,12.6953488151,1.8589936351,46.7461031214,73.3513843934,0.417853616762271,1.1997595697529,0.074430823117338,0.121918361848309,0.166105348241951,0.390071399703624,0.0573891957429611,0.00168395527414792,0.00269432843863667,0.520274821500741,0.479725178499259,0.273943846759381,0.09472579375492,0.443483435046151,3.92134803420985,3.95216698589896,0.500642177835357,0.238468299264469,0.989785960320387,5029.42936288089,5081.33027190332,1,1,14,0.333333333333333,1,1,-15.5,47.7,2,NA,0.341376618307202,85242,0.038100497,0.5,0.95,0.00209756097560976,0.00245121951219512,0.0015,0,0.00076486013986014,2.32497,3.5225,0.194470770979825,43.4754274870952,0.62,20,31
"661","15005","Medio","Bajo","Alto","Muy bajo","Muy alto","Alto","Sin peligro",0.238431700638362,0.582833040328253,0.0264924111820403,0.105969644728161,7.5900754956972,2.5565175868216,0.00559473890272758,0.0183956830858446,0.0942048081229441,0.00690926419748413,0.00548616050005677,31.041381614,21.9383306363,12.3787250826,73.8504601619,12.9321617472,6.3111595566,28.8496020189,59.8925555119,0.369894232485166,1.41991777721079,0.0417335746750115,0.128446353489903,0.196576201365207,0.379903198533793,0.0941572995454984,0.00589547030419265,0.0118760532691773,0.508037472267458,0.491962527732542,0.218414907305914,0.0613591955392461,0.443483435046151,3.92134803420985,3.95216698589896,0.500642177835357,0.238468299264469,0.989785960320387,5029.42936288089,5081.33027190332,1,1,21,1,1,1,1.9,19.9,2,NA,0.829694308364637,547210,0.0576987691,0.5,0.3,0.00249175824175824,0.00274725274725275,0.00100274725274725,0.000016820574927251,0.000639181847235539,2.32497,3.5225,0.194470770979825,43.4754274870952,0.62,20,31
"662","15006","Muy alto","Bajo","Alto","Muy bajo","Alto","Alto","Sin peligro",0.19665915625436,0,0,0.19665915625436,7.86636620476132,2.35990985234578,0.0470070106057882,0.0867337767391695,0.0580139147999868,0.00967523376869098,0.00531680226086211,22.1253920341,17.0618068869,14.8551776511,78.3742576658,12.816592775,6.6438506848,3.7119645821,61.8664064417,0.531819336201968,1.28266352590739,0.0635448499011325,0.111270896998023,0.184792378213194,0.336149559590149,0.0777458206003955,0.0042243393852238,0.00728024447240697,0.518515189645875,0.481484810354125,0.234109751283064,0.0619818397157521,0.443483435046151,3.92134803420985,3.95216698589896,0.500642177835357,0.238468299264469,0.989785960320387,5029.42936288089,5081.33027190332,1,1,7,1,1,1,4.5,22.7,1,0.65,0.533996920608071,31666,0.1492783505,0.5,0.7,0.0072,0.0058,0.0078,0,0.00133850890108419,2.32497,3.5225,0.194470770979825,43.4754274870952,0.62,20,31
"663","15007","Medio","Medio","Alto","Muy bajo","Muy alto","Alto","Sin peligro",0.203796318599156,1.01898159299578,0.101898159299578,0,2.13986134529114,1.73226869673956,0.0128095990919778,0.021646600997203,0.0260621920967484,0.0153879013938628,0.00563207868302821,27.8824633798,29.2880145957,5.5473770055,91.3776890376,15.0952723684,1.202325024,40.4908080291,76.1636090949,0.3178500275465,0.519107972693267,0.0602780818030727,0.128379747861689,0.194535652032916,0.381936843812072,0.738173416028214,0.0706960152418015,0.0329158052616644,0.516883538043699,0.483116461956301,0.247626841243863,0.0828150572831424,0.443483435046151,3.92134803420985,3.95216698589896,0.500642177835357,0.238468299264469,0.989785960320387,5029.42936288089,5081.33027190332,1,1,29,1,1,1,-1,12.2,1,0.2,0.482866750867621,69288,0.0250334416,0.5,0.25,0.00179661016949153,0.00228813559322034,0.000771186440677967,0,0.000772309204521519,2.32497,3.5225,0.194470770979825,43.4754274870952,0.62,20,31
"664","15008","Muy bajo","Alto","Bajo","Muy bajo","Muy alto","Alto","Sin peligro",0.807273501441592,0.706364313761393,0,0,1.81636537824358,1.31181943984259,0.00935738444193912,0.00608793686583991,0.0252328967505401,0.0177511837734297,0.00585853735855642,25.1814876535,31.9659091622,4.1821398851,85.9700970125,18.3988596435,0.9669225867,56.899515742,77.889519635,0.336865334652975,1.76206038101,0.118113491168734,0.121758737316798,0.160202931228861,0.36151822623074,0.00751597143930853,0.000789177001127396,0.00289364900413378,0.516572717023675,0.483427282976325,0.274221453287197,0.122693194925029,0.443483435046151,3.92134803420985,3.95216698589896,0.500642177835357,0.238468299264469,0.989785960320387,5029.42936288089,5081.33027190332,1,1,29,1,1,1,-10.9,47.7,1,0.48,0.354141095425007,111558,0.0499462118,0.5,0.3,0.00218614718614719,0.00227705627705628,0.00210822510822511,0,0.000302608485141923,2.32497,3.5225,0.194470770979825,43.4754274870952,0.62,20,31
